Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
T1c,2,2014-02-11,3736,381,1,0,0,0
T2a,2,2014-02-11,8451,1257,1,0,0,0
T2b,2,2014-02-11,3709,518,1,0,0,0
T2c,2,2014-02-11,7192,788,1,0,0,0
T3a,2,2014-02-11,5755,852,1,0,0,0
T3b,2,2014-02-11,8414,727,1,0,0,0
T3c,2,2014-02-11,5709,710,1,0,0,0
T3d,2,2014-02-11,3536,539,1,0,0,0
T1a,1,2014-02-10,6636,797,1,0,0,0
T1b,1,2014-02-10,5623,1005,1,0,0,0
T1c,1,2014-02-10,4126,443,1,0,0,0
T2a,1,2014-02-10,9497,1331,1,0,0,0
T2b,1,2014-02-10,3703,531,1,0,0,0
T2c,1,2014-02-10,8605,867,1,0,0,0
T3a,1,2014-02-10,6636,951,1,0,0,0
T3b,1,2014-02-10,8519,743,1,0,0,0
T3c,1,2014-02-10,5764,786,1,0,0,0
T3d,1,2014-02-10,4703,631,1,0,0,0
T1a,7,2014-02-09,0,0,0,0,0,0
T1b,7,2014-02-09,0,0,0,0,0,0
T1c,7,2014-02-09,0,0,0,0,0,0
T2a,7,2014-02-09,0,0,0,0,0,0
T2b,7,2014-02-09,0,0,0,0,0,0
T2c,7,2014-02-09,0,0,0,0,0,0
T3a,7,2014-02-09,0,0,0,0,0,0
T3b,7,2014-02-09,0,0,0,0,0,0
T3c,7,2014-02-09,0,0,0,0,0,0
T3d,7,2014-02-09,0,0,0,0,0,0
T1a,6,2014-02-08,6600,794,1,0,0,0
T1b,6,2014-02-08,5462,899,1,0,0,0
T1c,6,2014-02-08,2974,273,1,0,0,0
T2a,6,2014-02-08,11076,1415,1,0,0,0
T2b,6,2014-02-08,2973,361,1,0,0,0
T2c,6,2014-02-08,5773,572,1,0,0,0
T3a,6,2014-02-08,7533,1030,1,0,0,0
T3b,6,2014-02-08,11949,1027,1,0,0,0
T3c,6,2014-02-08,4594,573,1,0,0,0
T3d,6,2014-02-08,2586,305,1,0,0,0
T1a,5,2014-02-07,7545,777,1,1,0,0
T1b,5,2014-02-07,5655,909,1,1,0,0
T1c,5,2014-02-07,4568,400,1,1,0,1
T2a,5,2014-02-07,10123,1282,1,1,0,1
T2b,5,2014-02-07,5365,589,1,1,0,0
T2c,5,2014-02-07,7748,764,1,1,0,1
T3a,5,2014-02-07,6690,876,1,1,0,0
T3b,5,2014-02-07,12026,929,1,1,0,0
T3c,5,2014-02-07,6800,732,1,1,0,0
T3d,5,2014-02-07,3862,520,1,1,0,0
T1a,4,2014-02-06,7800,780,1,1,0,0
T1b,4,2014-02-06,7482,1137,1,1,0,0
T1c,4,2014-02-06,4206,408,1,1,0,1
T2a,4,2014-02-06,9531,1236,1,1,0,1
T2b,4,2014-02-06,5080,657,1,1,0,0
T2c,4,2014-02-06,7688,782,1,1,0,1
T3a,4,2014-02-06,7518,939,1,1,0,0
T3b,4,2014-02-06,10890,866,1,1,0,0
T3c,4,2014-02-06,6683,753,1,1,0,0
T3d,4,2014-02-06,4367,637,1,1,0,0
T1a,3,2014-02-05,7782,769,1,1,0,0
T1b,3,2014-02-05,7803,1154,1,1,0,0
T1c,3,2014-02-05,4078,386,1,1,0,1
T2a,3,2014-02-05,10113,1265,1,1,0,1
T2b,3,2014-02-05,4926,617,1,1,0,0
T2c,3,2014-02-05,9102,825,1,1,0,1
T3a,3,2014-02-05,7477,959,1,1,0,0
T3b,3,2014-02-05,10664,815,1,1,0,0
T3c,3,2014-02-05,7080,757,1,1,0,0
T3d,3,2014-02-05,5024,619,1,1,0,0
T1a,2,2014-02-04,9104,868,1,1,0,0
T1b,2,2014-02-04,10004,1409,1,1,0,0
T1c,2,2014-02-04,4670,407,1,1,0,1
T2a,2,2014-02-04,10867,1310,1,1,0,1
T2b,2,2014-02-04,5907,681,1,1,0,0
T2c,2,2014-02-04,9655,895,1,1,0,1
T3a,2,2014-02-04,9002,1080,1,1,0,0
T3b,2,2014-02-04,11521,836,1,1,0,0
T3c,2,2014-02-04,8576,894,1,1,0,0
T3d,2,2014-02-04,5501,667,1,1,0,0
T1a,1,2014-02-03,10259,946,1,1,0,0
T1b,1,2014-02-03,13765,1660,1,1,0,0
T1c,1,2014-02-03,6505,511,1,1,0,1
T2a,1,2014-02-03,11471,1398,1,1,0,1
T2b,1,2014-02-03,7519,730,1,1,0,0
T2c,1,2014-02-03,11602,973,1,1,0,1
T3a,1,2014-02-03,10832,1177,1,1,0,0
T3b,1,2014-02-03,15828,1133,1,1,0,0
T3c,1,2014-02-03,9977,938,1,1,0,0
T3d,1,2014-02-03,6583,735,1,1,0,0
T1a,7,2014-02-02,0,0,0,0,0,0
T1b,7,2014-02-02,0,0,0,0,0,0
T1c,7,2014-02-02,0,0,0,0,0,0
T2a,7,2014-02-02,0,0,0,0,0,0
T2b,7,2014-02-02,0,0,0,0,0,0
T2c,7,2014-02-02,0,0,0,0,0,0
T3a,7,2014-02-02,0,0,0,0,0,0
T3b,7,2014-02-02,0,0,0,0,0,0
T3c,7,2014-02-02,0,0,0,0,0,0
T3d,7,2014-02-02,0,0,0,0,0,0
T1a,6,2014-02-01,7647,846,1,0,0,0
T1b,6,2014-02-01,5530,886,1,0,0,0
T1c,6,2014-02-01,2801,249,1,0,0,0
T2a,6,2014-02-01,12563,1510,1,0,0,0
T2b,6,2014-02-01,3382,351,1,0,0,0
T2c,6,2014-02-01,5940,564,1,0,0,0
T3a,6,2014-02-01,7966,1009,1,0,0,0
T3b,6,2014-02-01,12428,965,1,0,0,0
T3c,6,2014-02-01,5988,602,1,0,0,0
T3d,6,2014-02-01,2928,330,1,0,0,0
T1a,5,2014-01-31,8366,818,1,0,0,0
T1b,5,2014-01-31,8337,1174,1,0,0,0
T1c,5,2014-01-31,4570,419,1,0,0,0
T2a,5,2014-01-31,10094,1324,1,0,0,0
T2b,5,2014-01-31,4265,524,1,0,0,0
T2c,5,2014-01-31,8430,830,1,0,0,0
T3a,5,2014-01-31,7536,947,1,0,0,1
T3b,5,2014-01-31,11586,913,1,0,0,0
T3c,5,2014-01-31,6611,772,1,0,0,0
T3d,5,2014-01-31,4612,595,1,0,0,0
T1a,4,2014-01-30,6462,710,1,0,0,0
T1b,4,2014-01-30,4769,803,1,0,0,0
T1c,4,2014-01-30,3485,348,1,0,0,0
T2a,4,2014-01-30,8285,1130,1,0,0,0
T2b,4,2014-01-30,3563,522,1,0,0,0
T2c,4,2014-01-30,7522,792,1,0,0,0
T3a,4,2014-01-30,5729,798,1,0,0,1
T3b,4,2014-01-30,8995,697,1,0,0,0
T3c,4,2014-01-30,5380,633,1,0,0,0
T3d,4,2014-01-30,4166,554,1,0,0,0
T1a,3,2014-01-29,5925,648,1,0,0,0
T1b,3,2014-01-29,4277,730,1,0,0,0
T1c,3,2014-01-29,3672,324,1,0,0,0
T2a,3,2014-01-29,8451,1128,1,0,0,0
T2b,3,2014-01-29,3711,529,1,0,0,0
T2c,3,2014-01-29,7493,767,1,0,0,0
T3a,3,2014-01-29,5938,812,1,0,0,0
T3b,3,2014-01-29,7467,645,1,0,0,0
T3c,3,2014-01-29,4662,592,1,0,0,0
T3d,3,2014-01-29,3071,453,1,0,0,0
T1a,2,2014-01-28,5382,644,1,0,0,0
T1b,2,2014-01-28,4777,855,1,0,0,0
T1c,2,2014-01-28,3958,392,1,0,0,0
T2a,2,2014-01-28,8478,1178,1,0,0,0
T2b,2,2014-01-28,2764,496,1,0,0,0
T2c,2,2014-01-28,7396,763,1,0,0,0
T3a,2,2014-01-28,6185,898,1,0,0,0
T3b,2,2014-01-28,8328,706,1,0,0,0
T3c,2,2014-01-28,5293,635,1,0,0,0
T3d,2,2014-01-28,3584,530,1,0,0,0
T1a,1,2014-01-27,5068,641,1,0,0,0
T1b,1,2014-01-27,4291,805,1,0,0,0
T1c,1,2014-01-27,3100,310,1,0,0,0
T2a,1,2014-01-27,8929,1202,1,0,0,0
T2b,1,2014-01-27,3995,585,1,0,0,0
T2c,1,2014-01-27,6234,658,1,0,0,0
T3a,1,2014-01-27,5921,838,1,0,0,0
T3b,1,2014-01-27,8344,691,1,0,0,0
T3c,1,2014-01-27,4991,644,1,0,0,0
T3d,1,2014-01-27,2953,450,1,0,0,0
T1a,7,2014-01-26,0,0,0,0,0,0
T1b,7,2014-01-26,0,0,0,0,0,0
T1c,7,2014-01-26,0,0,0,0,0,0
T2a,7,2014-01-26,0,0,0,0,0,0
T2b,7,2014-01-26,0,0,0,0,0,0
T2c,7,2014-01-26,0,0,0,0,0,0
T3a,7,2014-01-26,0,0,0,0,0,0
T3b,7,2014-01-26,0,0,0,0,0,0
T3c,7,2014-01-26,0,0,0,0,0,0
T3d,7,2014-01-26,0,0,0,0,0,0
T1a,6,2014-01-25,6423,727,1,0,0,0
T1b,6,2014-01-25,5000,903,1,0,0,0
T1c,6,2014-01-25,2670,249,1,0,0,0
T2a,6,2014-01-25,10779,1334,1,0,0,0
T2b,6,2014-01-25,2419,324,1,0,0,0
T2c,6,2014-01-25,5897,543,1,0,0,0
T3a,6,2014-01-25,7059,903,1,0,0,0
T3b,6,2014-01-25,11025,917,1,0,0,0
T3c,6,2014-01-25,4597,560,1,0,0,0
T3d,6,2014-01-25,2430,282,1,0,0,0
T1a,5,2014-01-24,7800,747,1,1,0,0
T1b,5,2014-01-24,6409,966,1,1,0,0
T1c,5,2014-01-24,4880,442,1,1,0,0
T2a,5,2014-01-24,9591,1230,1,1,0,0
T2b,5,2014-01-24,4828,566,1,1,0,0
T2c,5,2014-01-24,8627,815,1,1,0,0
T3a,5,2014-01-24,7060,937,1,1,0,0
T3b,5,2014-01-24,10444,830,1,1,0,0
T3c,5,2014-01-24,6391,732,1,1,0,0
T3d,5,2014-01-24,4183,549,1,1,0,0
T1a,4,2014-01-23,6794,721,1,1,0,0
T1b,4,2014-01-23,6681,1013,1,1,0,0
T1c,4,2014-01-23,4363,385,1,1,0,0
T2a,4,2014-01-23,9329,1185,1,1,0,0
T2b,4,2014-01-23,4603,566,1,1,0,0
T2c,4,2014-01-23,8661,851,1,1,0,0
T3a,4,2014-01-23,6828,862,1,1,0,0
T3b,4,2014-01-23,10648,823,1,1,0,0
T3c,4,2014-01-23,5956,694,1,1,0,0
T3d,4,2014-01-23,3634,522,1,1,0,0
T1a,3,2014-01-22,7308,740,1,1,0,0
T1b,3,2014-01-22,8000,1234,1,1,0,0
T1c,3,2014-01-22,4367,391,1,1,0,0
T2a,3,2014-01-22,9602,1224,1,1,0,0
T2b,3,2014-01-22,4967,596,1,1,0,0
T2c,3,2014-01-22,9487,892,1,1,0,0
T3a,3,2014-01-22,6965,889,1,1,0,0
T3b,3,2014-01-22,10367,781,1,1,0,0
T3c,3,2014-01-22,5978,668,1,1,0,0
T3d,3,2014-01-22,4201,532,1,1,0,0
T1a,2,2014-01-21,8019,753,1,1,0,0
T1b,2,2014-01-21,8807,1208,1,1,0,0
T1c,2,2014-01-21,4020,335,1,1,0,0
T2a,2,2014-01-21,9313,1156,1,1,0,0
T2b,2,2014-01-21,4847,521,1,1,0,0
T2c,2,2014-01-21,7846,727,1,1,0,0
T3a,2,2014-01-21,7675,957,1,1,0,0
T3b,2,2014-01-21,10572,818,1,1,0,0
T3c,2,2014-01-21,7253,750,1,1,0,0
T3d,2,2014-01-21,4142,538,1,1,0,0
T1a,1,2014-01-20,9804,905,1,1,0,0
T1b,1,2014-01-20,11325,1443,1,1,0,0
T1c,1,2014-01-20,5843,441,1,1,0,0
T2a,1,2014-01-20,9759,1177,1,1,0,0
T2b,1,2014-01-20,7612,714,1,1,0,0
T2c,1,2014-01-20,6807,608,1,1,0,0
T3a,1,2014-01-20,8535,1032,1,1,0,0
T3b,1,2014-01-20,16659,1161,1,1,0,0
T3c,1,2014-01-20,8341,875,1,1,0,0
T3d,1,2014-01-20,5501,668,1,1,0,0
T1a,7,2014-01-19,0,0,0,0,0,0
T1b,7,2014-01-19,0,0,0,0,0,0
T1c,7,2014-01-19,0,0,0,0,0,0
T2a,7,2014-01-19,0,0,0,0,0,0
T2b,7,2014-01-19,0,0,0,0,0,0
T2c,7,2014-01-19,0,0,0,0,0,0
T3a,7,2014-01-19,0,0,0,0,0,0
T3b,7,2014-01-19,0,0,0,0,0,0
T3c,7,2014-01-19,0,0,0,0,0,0
T3d,7,2014-01-19,0,0,0,0,0,0
T1a,6,2014-01-18,6349,742,1,0,0,0
T1b,6,2014-01-18,5177,926,1,0,0,0
T1c,6,2014-01-18,2744,272,1,0,0,0
T2a,6,2014-01-18,11072,1394,1,0,0,0
T2b,6,2014-01-18,3200,351,1,0,0,0
T2c,6,2014-01-18,6179,606,1,0,0,0
T3a,6,2014-01-18,7273,969,1,0,0,0
T3b,6,2014-01-18,11692,925,1,0,0,0
T3c,6,2014-01-18,5109,631,1,0,0,0
T3d,6,2014-01-18,2526,331,1,0,0,0
T1a,5,2014-01-17,5839,729,1,0,0,0
T1b,5,2014-01-17,4787,824,1,0,0,0
T1c,5,2014-01-17,4049,390,1,0,0,0
T2a,5,2014-01-17,8713,1198,1,0,0,0
T2b,5,2014-01-17,3641,508,1,0,0,0
T2c,5,2014-01-17,7653,787,1,0,0,0
T3a,5,2014-01-17,6166,880,1,0,0,0
T3b,5,2014-01-17,9314,778,1,0,0,0
T3c,5,2014-01-17,5310,676,1,0,0,0
T3d,5,2014-01-17,3750,539,1,0,0,0
T1a,4,2014-01-16,5057,576,1,0,0,0
T1b,4,2014-01-16,4140,748,1,0,0,0
T1c,4,2014-01-16,3321,319,1,0,0,0
T2a,4,2014-01-16,7892,1011,1,0,0,0
T2b,4,2014-01-16,3568,547,1,0,0,0
T2c,4,2014-01-16,6438,668,1,0,0,0
T3a,4,2014-01-16,5966,844,1,0,0,0
T3b,4,2014-01-16,9160,734,1,0,0,0
T3c,4,2014-01-16,4940,609,1,0,0,0
T3d,4,2014-01-16,3379,473,1,0,0,0
T1a,3,2014-01-15,5820,693,1,0,0,0
T1b,3,2014-01-15,3784,713,1,0,0,0
T1c,3,2014-01-15,3779,361,1,0,0,0
T2a,3,2014-01-15,8099,1113,1,0,0,0
T2b,3,2014-01-15,3397,519,1,0,0,0
T2c,3,2014-01-15,6568,743,1,0,0,0
T3a,3,2014-01-15,5757,844,1,0,0,0
T3b,3,2014-01-15,8794,741,1,0,0,0
T3c,3,2014-01-15,5541,652,1,0,0,0
T3d,3,2014-01-15,3790,548,1,0,0,0
T1a,2,2014-01-14,5789,694,1,0,0,0
T1b,2,2014-01-14,4765,840,1,0,0,0
T1c,2,2014-01-14,3703,363,1,0,0,0
T2a,2,2014-01-14,8062,1210,1,0,0,0
T2b,2,2014-01-14,3400,540,1,0,0,0
T2c,2,2014-01-14,7366,772,1,0,0,0
T3a,2,2014-01-14,6189,885,1,0,0,0
T3b,2,2014-01-14,7753,627,1,0,0,0
T3c,2,2014-01-14,4958,713,1,0,0,0
T3d,2,2014-01-14,3715,541,1,0,0,0
T1a,1,2014-01-13,5718,695,1,0,0,0
T1b,1,2014-01-13,4828,825,1,0,0,0
T1c,1,2014-01-13,4125,419,1,0,0,0
T2a,1,2014-01-13,9825,1347,1,0,0,0
T2b,1,2014-01-13,4083,559,1,0,0,0
T2c,1,2014-01-13,7988,865,1,0,0,0
T3a,1,2014-01-13,6685,867,1,0,0,0
T3b,1,2014-01-13,8828,764,1,0,0,0
T3c,1,2014-01-13,5680,684,1,0,0,0
T3d,1,2014-01-13,3693,546,1,0,0,0
T1a,7,2014-01-12,0,0,0,0,0,0
T1b,7,2014-01-12,0,0,0,0,0,0
T1c,7,2014-01-12,0,0,0,0,0,0
T2a,7,2014-01-12,0,0,0,0,0,0
T2b,7,2014-01-12,0,0,0,0,0,0
T2c,7,2014-01-12,0,0,0,0,0,0
T3a,7,2014-01-12,0,0,0,0,0,0
T3b,7,2014-01-12,0,0,0,0,0,0
T3c,7,2014-01-12,0,0,0,0,0,0
T3d,7,2014-01-12,0,0,0,0,0,0
T1a,6,2014-01-11,6771,754,1,0,0,0
T1b,6,2014-01-11,5044,879,1,0,0,0
T1c,6,2014-01-11,3034,284,1,0,0,0
T2a,6,2014-01-11,10544,1466,1,0,0,0
T2b,6,2014-01-11,3004,374,1,0,0,0
T2c,6,2014-01-11,6296,588,1,0,0,0
T3a,6,2014-01-11,7492,970,1,0,0,0
T3b,6,2014-01-11,11758,960,1,0,0,0
T3c,6,2014-01-11,5010,597,1,0,0,0
T3d,6,2014-01-11,2249,296,1,0,0,0
T1a,5,2014-01-10,8091,818,1,1,0,0
T1b,5,2014-01-10,7274,1118,1,1,0,0
T1c,5,2014-01-10,4605,431,1,1,0,0
T2a,5,2014-01-10,9888,1317,1,1,0,0
T2b,5,2014-01-10,4964,594,1,1,0,0
T2c,5,2014-01-10,8744,898,1,1,0,0
T3a,5,2014-01-10,7574,991,1,1,0,0
T3b,5,2014-01-10,12115,973,1,1,0,0
T3c,5,2014-01-10,6921,752,1,1,0,0
T3d,5,2014-01-10,4388,619,1,1,0,0
T1a,4,2014-01-09,7816,762,1,1,0,0
T1b,4,2014-01-09,6498,920,1,1,0,0
T1c,4,2014-01-09,4744,427,1,1,0,0
T2a,4,2014-01-09,9061,1220,1,1,0,0
T2b,4,2014-01-09,5402,668,1,1,0,0
T2c,4,2014-01-09,8284,807,1,1,0,0
T3a,4,2014-01-09,7006,908,1,1,0,0
T3b,4,2014-01-09,11439,920,1,1,0,0
T3c,4,2014-01-09,5964,640,1,1,0,0
T3d,4,2014-01-09,3652,501,1,1,0,0
T1a,3,2014-01-08,7270,786,1,1,0,0
T1b,3,2014-01-08,7827,1189,1,1,0,0
T1c,3,2014-01-08,4769,410,1,1,0,0
T2a,3,2014-01-08,9360,1183,1,1,0,0
T2b,3,2014-01-08,6215,668,1,1,0,0
T2c,3,2014-01-08,8741,855,1,1,0,0
T3a,3,2014-01-08,7237,942,1,1,0,0
T3b,3,2014-01-08,12200,965,1,1,0,0
T3c,3,2014-01-08,6676,701,1,1,0,0
T3d,3,2014-01-08,4744,577,1,1,0,0
T1a,2,2014-01-07,8631,847,1,1,0,0
T1b,2,2014-01-07,9513,1370,1,1,0,1
T1c,2,2014-01-07,5713,453,1,1,0,0
T2a,2,2014-01-07,10630,1298,1,1,0,0
T2b,2,2014-01-07,7871,888,1,1,0,0
T2c,2,2014-01-07,10698,1001,1,1,0,0
T3a,2,2014-01-07,8829,1045,1,1,0,0
T3b,2,2014-01-07,16837,1237,1,1,0,0
T3c,2,2014-01-07,8611,897,1,1,0,0
T3d,2,2014-01-07,5036,656,1,1,0,0
T1a,1,2014-01-06,10066,888,1,1,0,1
T1b,1,2014-01-06,11692,1524,1,1,0,1
T1c,1,2014-01-06,6540,546,1,1,0,0
T2a,1,2014-01-06,12343,1488,1,1,0,0
T2b,1,2014-01-06,0,0,0,1,a,0
T2c,1,2014-01-06,11497,991,1,1,0,0
T3a,1,2014-01-06,10275,1180,1,1,0,0
T3b,1,2014-01-06,0,0,0,1,a,0
T3c,1,2014-01-06,9301,919,1,1,0,1
T3d,1,2014-01-06,5893,668,1,1,0,1
T1a,7,2014-01-05,0,0,0,0,0,0
T1b,7,2014-01-05,0,0,0,0,0,0
T1c,7,2014-01-05,0,0,0,0,0,0
T2a,7,2014-01-05,0,0,0,0,0,0
T2b,7,2014-01-05,0,0,0,0,0,0
T2c,7,2014-01-05,0,0,0,0,0,0
T3a,7,2014-01-05,0,0,0,0,0,0
T3b,7,2014-01-05,0,0,0,0,0,0
T3c,7,2014-01-05,0,0,0,0,0,0
T3d,7,2014-01-05,0,0,0,0,0,0
T1a,6,2014-01-04,6855,762,1,0,0,0
T1b,6,2014-01-04,5877,1015,1,0,0,0
T1c,6,2014-01-04,2627,238,1,0,0,0
T2a,6,2014-01-04,11202,1412,1,0,0,0
T2b,6,2014-01-04,2796,318,1,0,0,0
T2c,6,2014-01-04,5412,579,1,0,0,0
T3a,6,2014-01-04,6985,974,1,0,0,0
T3b,6,2014-01-04,11761,959,1,0,0,0
T3c,6,2014-01-04,5470,694,1,0,0,0
T3d,6,2014-01-04,2705,342,1,0,0,0
T1a,5,2014-01-03,6396,736,1,0,0,1
T1b,5,2014-01-03,5694,988,1,0,0,1
T1c,5,2014-01-03,4532,421,1,0,0,1
T2a,5,2014-01-03,9255,1295,1,0,0,1
T2b,5,2014-01-03,3885,449,1,0,0,1
T2c,5,2014-01-03,8898,901,1,0,0,1
T3a,5,2014-01-03,6087,852,1,0,0,1
T3b,5,2014-01-03,11560,914,1,0,0,1
T3c,5,2014-01-03,5546,717,1,0,0,1
T3d,5,2014-01-03,4270,585,1,0,0,1
T1a,4,2014-01-02,5723,680,1,0,0,1
T1b,4,2014-01-02,5760,1012,1,0,0,1
T1c,4,2014-01-02,4138,394,1,0,0,1
T2a,4,2014-01-02,10176,1355,1,0,0,1
T2b,4,2014-01-02,4427,452,1,0,0,1
T2c,4,2014-01-02,8125,828,1,0,0,1
T3a,4,2014-01-02,7383,917,1,0,0,1
T3b,4,2014-01-02,11943,928,1,0,0,1
T3c,4,2014-01-02,6133,760,1,0,0,1
T3d,4,2014-01-02,4882,676,1,0,0,1
T1a,3,2014-01-01,0,0,0,0,a,1
T1b,3,2014-01-01,0,0,0,0,a,1
T1c,3,2014-01-01,0,0,0,0,a,1
T2a,3,2014-01-01,0,0,0,0,a,1
T2b,3,2014-01-01,0,0,0,0,a,1
T2c,3,2014-01-01,0,0,0,0,a,1
T3a,3,2014-01-01,0,0,0,0,a,1
T3b,3,2014-01-01,0,0,0,0,a,1
T3c,3,2014-01-01,0,0,0,0,a,1
T3d,3,2014-01-01,0,0,0,0,a,1
T1a,2,2013-12-31,4682,569,1,0,0,1
T1b,2,2013-12-31,3516,545,1,0,0,1
T1c,2,2013-12-31,3233,341,1,0,0,1
T2a,2,2013-12-31,9579,1214,1,0,0,1
T2b,2,2013-12-31,2803,300,1,0,0,1
T2c,2,2013-12-31,5791,641,1,0,0,1
T3a,2,2013-12-31,5847,799,1,0,0,1
T3b,2,2013-12-31,6272,560,1,0,0,1
T3c,2,2013-12-31,4677,582,1,0,0,1
T3d,2,2013-12-31,2998,390,1,0,0,1
T1a,1,2013-12-30,9114,993,1,0,0,1
T1b,1,2013-12-30,11271,1548,1,0,0,1
T1c,1,2013-12-30,6304,608,1,0,0,1
T2a,1,2013-12-30,14055,1670,1,0,0,1
T2b,1,2013-12-30,5704,582,1,0,0,1
T2c,1,2013-12-30,10947,1129,1,0,0,1
T3a,1,2013-12-30,10378,1227,1,0,0,1
T3b,1,2013-12-30,13283,1071,1,0,0,1
T3c,1,2013-12-30,8926,952,1,0,0,1
T3d,1,2013-12-30,7004,828,1,0,0,1
T1a,7,2013-12-29,0,0,0,0,0,0
T1b,7,2013-12-29,0,0,0,0,0,0
T1c,7,2013-12-29,0,0,0,0,0,0
T2a,7,2013-12-29,0,0,0,0,0,0
T2b,7,2013-12-29,0,0,0,0,0,0
T2c,7,2013-12-29,0,0,0,0,0,0
T3a,7,2013-12-29,0,0,0,0,0,1
T3b,7,2013-12-29,0,0,0,0,0,0
T3c,7,2013-12-29,0,0,0,0,0,0
T3d,7,2013-12-29,0,0,0,0,0,0
T1a,6,2013-12-28,7323,763,1,0,0,0
T1b,6,2013-12-28,6497,1064,1,0,0,0
T1c,6,2013-12-28,2884,274,1,0,0,0
T2a,6,2013-12-28,11430,1368,1,0,0,0
T2b,6,2013-12-28,2532,306,1,0,0,0
T2c,6,2013-12-28,6552,612,1,0,0,0
T3a,6,2013-12-28,6621,911,1,0,0,1
T3b,6,2013-12-28,11822,943,1,0,0,0
T3c,6,2013-12-28,6424,691,1,0,0,0
T3d,6,2013-12-28,3708,465,1,0,0,0
T1a,5,2013-12-27,7627,810,1,0,0,1
T1b,5,2013-12-27,7062,1162,1,0,0,1
T1c,5,2013-12-27,4281,444,1,0,0,1
T2a,5,2013-12-27,9654,1270,1,0,0,1
T2b,5,2013-12-27,4817,530,1,0,0,1
T2c,5,2013-12-27,8842,919,1,0,0,1
T3a,5,2013-12-27,7205,952,1,0,0,1
T3b,5,2013-12-27,12160,967,1,0,0,1
T3c,5,2013-12-27,6624,821,1,0,0,1
T3d,5,2013-12-27,5769,684,1,0,0,1
T1a,4,2013-12-26,0,0,0,0,c,1
T1b,4,2013-12-26,0,0,0,0,c,1
T1c,4,2013-12-26,0,0,0,0,c,1
T2a,4,2013-12-26,0,0,0,0,c,1
T2b,4,2013-12-26,0,0,0,0,c,1
T2c,4,2013-12-26,0,0,0,0,c,1
T3a,4,2013-12-26,0,0,0,0,c,1
T3b,4,2013-12-26,0,0,0,0,c,1
T3c,4,2013-12-26,0,0,0,0,c,1
T3d,4,2013-12-26,0,0,0,0,c,1
T1a,3,2013-12-25,0,0,0,0,c,1
T1b,3,2013-12-25,0,0,0,0,c,1
T1c,3,2013-12-25,0,0,0,0,c,1
T2a,3,2013-12-25,0,0,0,0,c,1
T2b,3,2013-12-25,0,0,0,0,c,1
T2c,3,2013-12-25,0,0,0,0,c,1
T3a,3,2013-12-25,0,0,0,0,c,1
T3b,3,2013-12-25,0,0,0,0,c,1
T3c,3,2013-12-25,0,0,0,0,c,1
T3d,3,2013-12-25,0,0,0,0,c,1
T1a,2,2013-12-24,5775,607,1,0,0,1
T1b,2,2013-12-24,3293,491,1,0,0,1
T1c,2,2013-12-24,4221,401,1,0,0,1
T2a,2,2013-12-24,6720,863,1,0,0,1
T2b,2,2013-12-24,3456,396,1,0,0,1
T2c,2,2013-12-24,6463,745,1,0,0,1
T3a,2,2013-12-24,5773,779,1,0,0,1
T3b,2,2013-12-24,7084,652,1,0,0,1
T3c,2,2013-12-24,6384,683,1,0,0,1
T3d,2,2013-12-24,2819,359,1,0,0,1
T1a,1,2013-12-23,14101,1413,1,0,0,1
T1b,1,2013-12-23,12304,1794,1,0,0,1
T1c,1,2013-12-23,8912,866,1,0,0,1
T2a,1,2013-12-23,15536,1881,1,0,0,1
T2b,1,2013-12-23,8749,902,1,0,0,1
T2c,1,2013-12-23,15051,1573,1,0,0,1
T3a,1,2013-12-23,12079,1591,1,0,0,1
T3b,1,2013-12-23,19996,1557,1,0,0,1
T3c,1,2013-12-23,14783,1544,1,0,0,1
T3d,1,2013-12-23,10064,1197,1,0,0,1
T1a,7,2013-12-22,0,0,0,0,0,0
T1b,7,2013-12-22,0,0,0,0,0,0
T1c,7,2013-12-22,0,0,0,0,0,0
T2a,7,2013-12-22,0,0,0,0,0,0
T2b,7,2013-12-22,0,0,0,0,0,0
T2c,7,2013-12-22,0,0,0,0,0,0
T3a,7,2013-12-22,0,0,0,0,0,0
T3b,7,2013-12-22,0,0,0,0,0,0
T3c,7,2013-12-22,0,0,0,0,0,0
T3d,7,2013-12-22,0,0,0,0,0,0
T1a,6,2013-12-21,9544,968,1,0,0,0
T1b,6,2013-12-21,9485,1398,1,0,0,0
T1c,6,2013-12-21,5310,456,1,0,0,0
T2a,6,2013-12-21,13519,1612,1,0,0,0
T2b,6,2013-12-21,4803,498,1,0,0,0
T2c,6,2013-12-21,9081,888,1,0,0,0
T3a,6,2013-12-21,9984,1199,1,0,0,0
T3b,6,2013-12-21,15398,1180,1,0,0,0
T3c,6,2013-12-21,8513,853,1,0,0,0
T3d,6,2013-12-21,6803,698,1,0,0,0
T1a,5,2013-12-20,10829,1049,1,1,0,0
T1b,5,2013-12-20,10902,1520,1,1,0,0
T1c,5,2013-12-20,7144,595,1,1,0,0
T2a,5,2013-12-20,13100,1593,1,1,0,0
T2b,5,2013-12-20,6821,696,1,1,0,0
T2c,5,2013-12-20,12880,1225,1,1,0,0
T3a,5,2013-12-20,9917,1243,1,1,0,0
T3b,5,2013-12-20,16322,1155,1,1,0,0
T3c,5,2013-12-20,10836,1091,1,1,0,0
